experiment_id,work,dataset,setting,method,metric,value,std,source_file,source_table_or_figure,verified,status,notes
EXP-FSM-SCALE-008,FedSubMerge,K=40,1.00,BWT,-6.95,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-009,FedSubMerge,K=40,1.00,overhead,3.5,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-010,FedSubMerge,K=10,0.50,ACC,91.55,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-011,FedSubMerge,K=10,0.50,BWT,-5.80,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-012,FedSubMerge,K=10,0.50,overhead,5.9,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-013,FedSubMerge,K=20,0.50,ACC,90.40,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-014,FedSubMerge,K=20,0.50,BWT,-7.05,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-015,FedSubMerge,K=20,0.50,overhead,6.1,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-016,FedSubMerge,K=40,0.50,ACC,88.10,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-017,FedSubMerge,K=40,0.50,BWT,-9.05,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-018,FedSubMerge,K=40,0.50,overhead,6.4,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-019,FedSubMerge,K=10,0.30,ACC,88.20,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-020,FedSubMerge,K=10,0.30,BWT,-8.25,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-021,FedSubMerge,K=10,0.30,overhead,11.8,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-022,FedSubMerge,K=20,0.30,ACC,87.42,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-023,FedSubMerge,K=20,0.30,BWT,-8.17,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-024,FedSubMerge,K=20,0.30,overhead,12.0,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-025,FedSubMerge,K=40,0.30,ACC,84.85,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-026,FedSubMerge,K=40,0.30,BWT,-12.40,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-SCALE-027,FedSubMerge,K=40,0.30,overhead,12.3,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-SCALE,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-001,FedSubMerge,PathMNIST alpha=0.3,无 PGS 投影（FedAvg）,ACC,67.23,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-002,FedSubMerge,PathMNIST alpha=0.3,无 PGS 投影（FedAvg）,delta_ACC,-26.19,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-003,FedSubMerge,PathMNIST alpha=0.3,无 PGS 投影（FedAvg）,BWT,-25.70,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-004,FedSubMerge,PathMNIST alpha=0.3,无 PGS 投影（FedAvg）,delta_BWT,-22.33,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-005,FedSubMerge,PathMNIST alpha=0.3,仅本地 PGS（n=0）,ACC,82.05,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-006,FedSubMerge,PathMNIST alpha=0.3,仅本地 PGS（n=0）,delta_ACC,-11.37,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-007,FedSubMerge,PathMNIST alpha=0.3,仅本地 PGS（n=0）,BWT,-17.60,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-008,FedSubMerge,PathMNIST alpha=0.3,仅本地 PGS（n=0）,delta_BWT,-14.23,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-009,FedSubMerge,PathMNIST alpha=0.3,统一 PGS 融合（n=K-1）,ACC,90.97,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-010,FedSubMerge,PathMNIST alpha=0.3,统一 PGS 融合（n=K-1）,delta_ACC,-2.45,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-011,FedSubMerge,PathMNIST alpha=0.3,统一 PGS 融合（n=K-1）,BWT,-0.86,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-012,FedSubMerge,PathMNIST alpha=0.3,统一 PGS 融合（n=K-1）,delta_BWT,+2.51,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-013,FedSubMerge,PathMNIST alpha=0.3,激活 PGS,ACC,87.80,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-014,FedSubMerge,PathMNIST alpha=0.3,激活 PGS,delta_ACC,-5.62,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-015,FedSubMerge,PathMNIST alpha=0.3,激活 PGS,BWT,-7.23,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-016,FedSubMerge,PathMNIST alpha=0.3,激活 PGS,delta_BWT,-3.86,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-017,FedSubMerge,PathMNIST alpha=0.3,随机选邻,ACC,88.55,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-018,FedSubMerge,PathMNIST alpha=0.3,随机选邻,delta_ACC,-4.87,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-019,FedSubMerge,PathMNIST alpha=0.3,随机选邻,BWT,-3.24,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-020,FedSubMerge,PathMNIST alpha=0.3,随机选邻,delta_BWT,+0.13,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-021,FedSubMerge,PathMNIST alpha=0.3,不使用奇异值加权,ACC,89.60,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-022,FedSubMerge,PathMNIST alpha=0.3,不使用奇异值加权,delta_ACC,-3.82,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-023,FedSubMerge,PathMNIST alpha=0.3,不使用奇异值加权,BWT,-4.97,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-024,FedSubMerge,PathMNIST alpha=0.3,不使用奇异值加权,delta_BWT,-1.60,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-025,FedSubMerge,PathMNIST alpha=0.3,FedSubMerge-AD（n=4）,ACC,93.42,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-026,FedSubMerge,PathMNIST alpha=0.3,FedSubMerge-AD（n=4）,delta_ACC,0.00,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-027,FedSubMerge,PathMNIST alpha=0.3,FedSubMerge-AD（n=4）,BWT,-3.37,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-ABL-028,FedSubMerge,PathMNIST alpha=0.3,FedSubMerge-AD（n=4）,delta_BWT,0.00,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Approved Chapter 4 EXP-FSM-ABL,yes,drafted_pending_review,percentage points unless metric is communication overhead,
EXP-FSM-MATRIX-HP-001,FedSubMerge,Hyper-Kvasir alpha=0.3 matrix,FedSubMerge,final-row ACC average,78.64,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Figure 3 or Figure 4,yes,drafted_pending_review,source figure and Chapter 4 text,
EXP-FSM-MATRIX-HP-002,FedSubMerge,Hyper-Kvasir alpha=0.3 matrix,FedSubMerge-AD,final-row ACC average,78.12,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Figure 3 or Figure 4,yes,drafted_pending_review,source figure and Chapter 4 text,
EXP-FSM-MATRIX-HP-003,FedSubMerge,Hyper-Kvasir alpha=0.3 matrix,FedSubMerge,diagonal average,84.56,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Figure 3 or Figure 4,yes,drafted_pending_review,source figure and Chapter 4 text,
EXP-FSM-MATRIX-HP-004,FedSubMerge,Hyper-Kvasir alpha=0.3 matrix,FedSubMerge-AD,diagonal average,87.95,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Figure 3 or Figure 4,yes,drafted_pending_review,source figure and Chapter 4 text,
EXP-FSM-MATRIX-HP-005,FedSubMerge,skin-lesion hyperparameter,FedSubMerge-AD,default n,2,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Figure 3 or Figure 4,yes,drafted_pending_review,default n=2 gamma=0.97 ACC=85.75 BWT=-5.20,
EXP-FSM-MATRIX-HP-006,FedSubMerge,skin-lesion hyperparameter,FedSubMerge-AD,default gamma,0.97,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Figure 3 or Figure 4,yes,drafted_pending_review,default n=2 gamma=0.97 ACC=85.75 BWT=-5.20,
EXP-FSM-MATRIX-HP-007,FedSubMerge,skin-lesion hyperparameter,FedSubMerge-AD,ACC,85.75,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Figure 3 or Figure 4,yes,drafted_pending_review,default n=2 gamma=0.97 ACC=85.75 BWT=-5.20,
EXP-FSM-MATRIX-HP-008,FedSubMerge,skin-lesion hyperparameter,FedSubMerge-AD,BWT,-5.20,,sources/fedsubmerge/ Subspace Merging for Replay-Free Federated Continual Medical Image Classification 720/FedSubMerge_final.tex,Figure 3 or Figure 4,yes,drafted_pending_review,default n=2 gamma=0.97 ACC=85.75 BWT=-5.20,
EXP-ZS-FORM-01,ZScribbleSeg,ACDC/MyoPS,scribble forms,Skeleton,ACDC Dice,0.77,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table scribble forms,yes,drafted_pending_review,
EXP-ZS-FORM-05,ZScribbleSeg,ACDC/MyoPS,scribble forms,Skeleton,MyoPS Dice,0.281,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table scribble forms,yes,drafted_pending_review,
EXP-ZS-FORM-02,ZScribbleSeg,ACDC/MyoPS,scribble forms,RandomWalk,ACDC Dice,0.744,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table scribble forms,yes,drafted_pending_review,
EXP-ZS-FORM-06,ZScribbleSeg,ACDC/MyoPS,scribble forms,RandomWalk,MyoPS Dice,0.522,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table scribble forms,yes,drafted_pending_review,
EXP-ZS-FORM-03,ZScribbleSeg,ACDC/MyoPS,scribble forms,DirectedRandomWalk,ACDC Dice,0.799,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table scribble forms,yes,drafted_pending_review,
EXP-ZS-FORM-07,ZScribbleSeg,ACDC/MyoPS,scribble forms,DirectedRandomWalk,MyoPS Dice,0.588,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table scribble forms,yes,drafted_pending_review,
EXP-ZS-FORM-04,ZScribbleSeg,ACDC/MyoPS,scribble forms,RandomPoints,ACDC Dice,0.845,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table scribble forms,yes,drafted_pending_review,
EXP-ZS-FORM-08,ZScribbleSeg,ACDC/MyoPS,scribble forms,RandomPoints,MyoPS Dice,0.595,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table scribble forms,yes,drafted_pending_review,
EXP-ZS-ABL-01,ZScribbleSeg,ACDC,ablation,PCE,mean Dice,0.813,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-02,ZScribbleSeg,ACDC,ablation,PCE,mean HD mm,69.58,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-03,ZScribbleSeg,ACDC,ablation,PCE+mix,mean Dice,0.818,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-04,ZScribbleSeg,ACDC,ablation,PCE+mix,mean HD mm,73.69,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-05,ZScribbleSeg,ACDC,ablation,PCE+mix+occlusion,mean Dice,0.848,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-06,ZScribbleSeg,ACDC,ablation,PCE+mix+occlusion,mean HD mm,65.35,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-07,ZScribbleSeg,ACDC,ablation,augmentation+global,mean Dice,0.891,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-08,ZScribbleSeg,ACDC,ablation,augmentation+global,mean HD mm,19.5,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-09,ZScribbleSeg,ACDC,ablation,PCE+shape,mean Dice,0.886,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-10,ZScribbleSeg,ACDC,ablation,PCE+shape,mean HD mm,15.16,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-11,ZScribbleSeg,ACDC,ablation,PCE+ratio,mean Dice,0.881,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-12,ZScribbleSeg,ACDC,ablation,PCE+ratio,mean HD mm,44.25,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-13,ZScribbleSeg,ACDC,ablation,PCE+spatial,mean Dice,0.894,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-14,ZScribbleSeg,ACDC,ablation,PCE+spatial,mean HD mm,27.08,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-15,ZScribbleSeg,ACDC,ablation,ZScribbleSeg,mean Dice,0.899,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-ABL-16,ZScribbleSeg,ACDC,ablation,ZScribbleSeg,mean HD mm,8.7,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table ablation,yes,drafted_pending_review,
EXP-ZS-MAIN-01,ZScribbleSeg,ACDC,static main,PCE,Dice,0.77,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-02,ZScribbleSeg,ACDC,static main,ZScribbleSeg,Dice,0.862,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-03,ZScribbleSeg,ACDC,static main,PCE,HD mm,63.4,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-04,ZScribbleSeg,ACDC,static main,ZScribbleSeg,HD mm,9.79,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-05,ZScribbleSeg,MSCMRseg,static main,PCE,Dice,0.385,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-06,ZScribbleSeg,MSCMRseg,static main,ZScribbleSeg,Dice,0.87,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-07,ZScribbleSeg,MSCMRseg,static main,PCE,HD mm,248.3,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-08,ZScribbleSeg,MSCMRseg,static main,ZScribbleSeg,HD mm,26.55,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-09,ZScribbleSeg,BTCV,static main,PCE,Dice,0.655,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-10,ZScribbleSeg,BTCV,static main,ZScribbleSeg,Dice,0.856,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-11,ZScribbleSeg,BTCV,static main,PCE,HD mm,127.74,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-12,ZScribbleSeg,BTCV,static main,ZScribbleSeg,HD mm,22.76,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-13,ZScribbleSeg,MyoPS,static main,PCE,Dice,0.281,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-14,ZScribbleSeg,MyoPS,static main,ZScribbleSeg,Dice,0.636,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-15,ZScribbleSeg,MyoPS,static main,PCE,HD mm,115.15,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-16,ZScribbleSeg,MyoPS,static main,ZScribbleSeg,HD mm,46.89,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-17,ZScribbleSeg,Decathlon-BrainTumor,static main,PCE,Dice,0.626,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-18,ZScribbleSeg,Decathlon-BrainTumor,static main,ZScribbleSeg,Dice,0.763,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-19,ZScribbleSeg,Decathlon-BrainTumor,static main,PCE,HD mm,78.99,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-20,ZScribbleSeg,Decathlon-BrainTumor,static main,ZScribbleSeg,HD mm,22.1,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-21,ZScribbleSeg,Decathlon-Prostate,static main,PCE,Dice,0.659,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,
EXP-ZS-MAIN-22,ZScribbleSeg,Decathlon-Prostate,static main,ZScribbleSeg,Dice,0.706,,sources/zscribble/Zscribble_MEDIA_arxiv/main_clean_new.tex,Table main,yes,drafted_pending_review,Table-consistent 0.706; source prose says 0.726
